Timestamp,accX,accY,accZ,magX,magY,magZ,gyroX,gyroY,gyroZ
1742912324.539808,-0.009765625,-0.009765625,0.9805908203125,-149.45068359375,-84.60693359375,399.98779296875,0.8544921875,5.06591796875,0.30517578125
1742912324.5842066,-0.0118408203125,-0.0084228515625,0.9793701171875,-149.30419921875,-84.3505859375,399.98779296875,0.9765625,5.18798828125,0.42724609375
1742912324.6292772,-0.01123046875,-0.0091552734375,0.9798583984375,-149.1455078125,-83.41064453125,399.98779296875,0.9765625,4.94384765625,0.48828125
1742912324.6742048,-0.0107421875,-0.0089111328125,0.981201171875,-149.31640625,-83.89892578125,399.98779296875,1.0986328125,5.0048828125,0.3662109375
1742912324.719262,-0.010986328125,-0.009033203125,0.9808349609375,-149.52392578125,-83.87451171875,399.98779296875,0.9765625,4.94384765625,0.42724609375
1742912324.764167,-0.0107421875,-0.00927734375,0.979736328125,-149.27978515625,-84.326171875,399.98779296875,1.03759765625,4.94384765625,0.42724609375
1742912324.8543272,-0.0113525390625,-0.0098876953125,0.982666015625,-149.5849609375,-84.41162109375,399.98779296875,0.9765625,5.06591796875,0.3662109375
1742912324.8561115,-0.01123046875,-0.009033203125,0.9815673828125,-149.52392578125,-84.70458984375,399.98779296875,0.91552734375,5.0048828125,0.42724609375
1742912324.9442792,-0.0103759765625,-0.00830078125,0.9805908203125,-149.01123046875,-83.99658203125,399.98779296875,1.0986328125,5.06591796875,0.3662109375
1742912324.989202,-0.01123046875,-0.009033203125,0.98095703125,-149.4873046875,-84.19189453125,399.98779296875,1.15966796875,4.94384765625,0.42724609375
1742912325.0343502,-0.0106201171875,-0.0089111328125,0.9803466796875,-149.18212890625,-84.5947265625,399.98779296875,1.0986328125,5.126953125,0.42724609375
1742912325.0802696,-0.0098876953125,-0.0087890625,0.9813232421875,-149.57275390625,-85.16845703125,399.98779296875,0.9765625,5.0048828125,0.42724609375
1742912325.1247337,-0.0103759765625,-0.0091552734375,0.9810791015625,-149.8046875,-84.58251953125,399.98779296875,1.03759765625,5.0048828125,0.30517578125
1742912325.1691492,-0.0115966796875,-0.0087890625,0.98046875,-149.3408203125,-84.765625,399.98779296875,0.91552734375,4.8828125,0.42724609375
1742912325.2141504,-0.0103759765625,-0.008544921875,0.9798583984375,-149.560546875,-84.0576171875,399.98779296875,1.03759765625,5.0048828125,0.244140625
1742912325.259264,-0.0098876953125,-0.008544921875,0.9815673828125,-149.4140625,-84.46044921875,399.98779296875,1.03759765625,5.126953125,0.42724609375
1742912325.3042018,-0.0101318359375,-0.0089111328125,0.9808349609375,-149.47509765625,-84.04541015625,399.98779296875,1.15966796875,5.126953125,0.30517578125
1742912325.3944778,-0.0098876953125,-0.0093994140625,0.979736328125,-149.609375,-84.33837890625,399.98779296875,1.0986328125,5.18798828125,0.42724609375
1742912325.439893,-0.0101318359375,-0.009033203125,0.97900390625,-149.76806640625,-84.66796875,399.98779296875,0.9765625,5.06591796875,0.3662109375
1742912325.4842598,-0.0111083984375,-0.0089111328125,0.98046875,-149.365234375,-84.5703125,399.98779296875,1.15966796875,4.94384765625,0.3662109375
1742912325.5291984,-0.0093994140625,-0.0079345703125,0.9814453125,-149.32861328125,-84.86328125,399.98779296875,1.0986328125,4.82177734375,0.3662109375
1742912325.5746903,-0.0108642578125,-0.0087890625,0.979736328125,-148.9013671875,-84.09423828125,399.98779296875,0.9765625,4.94384765625,0.30517578125
1742912325.6192348,-0.010009765625,-0.0089111328125,0.9803466796875,-149.0478515625,-84.66796875,399.98779296875,0.9765625,5.18798828125,0.3662109375
1742912325.6642423,-0.00927734375,-0.00927734375,0.9820556640625,-148.92578125,-84.521484375,399.98779296875,0.9765625,5.18798828125,0.42724609375
1742912325.7092037,-0.0101318359375,-0.0087890625,0.9818115234375,-149.42626953125,-84.033203125,399.98779296875,0.9765625,5.0048828125,0.3662109375
1742912325.7541497,-0.010986328125,-0.0078125,0.98095703125,-148.876953125,-83.92333984375,399.98779296875,1.0986328125,5.06591796875,0.30517578125
1742912325.8442316,-0.009765625,-0.00830078125,0.9805908203125,-149.267578125,-84.58251953125,399.98779296875,1.03759765625,5.06591796875,0.30517578125
1742912325.890924,-0.010009765625,-0.0091552734375,0.980224609375,-148.6083984375,-84.7412109375,399.98779296875,1.0986328125,5.126953125,0.42724609375
1742912325.934298,-0.0108642578125,-0.0089111328125,0.9815673828125,-149.072265625,-84.27734375,399.98779296875,0.9765625,5.0048828125,0.42724609375
1742912325.9792345,-0.0111083984375,-0.0086669921875,0.980712890625,-149.15771484375,-84.521484375,399.98779296875,0.91552734375,4.94384765625,0.3662109375
1742912326.0700064,-0.0115966796875,-0.0078125,0.9798583984375,-149.12109375,-84.375,399.98779296875,1.03759765625,5.18798828125,0.48828125
1742912326.070322,-0.010498046875,-0.009521484375,0.9803466796875,-148.93798828125,-84.09423828125,399.98779296875,1.0986328125,5.06591796875,0.3662109375
1742912326.114349,-0.0098876953125,-0.0087890625,0.9835205078125,-149.2431640625,-84.80224609375,399.98779296875,1.0986328125,4.94384765625,0.42724609375
1742912326.1592996,-0.0103759765625,-0.00927734375,0.980712890625,-148.59619140625,-84.27734375,399.98779296875,1.0986328125,5.0048828125,0.42724609375
1742912326.2041874,-0.01025390625,-0.0091552734375,0.9813232421875,-148.9501953125,-84.38720703125,399.98779296875,0.9765625,4.8828125,0.42724609375
1742912326.294315,-0.0111083984375,-0.008056640625,0.981689453125,-148.73046875,-83.642578125,399.98779296875,0.9765625,5.0048828125,0.42724609375
1742912326.3409913,-0.010986328125,-0.0078125,0.978759765625,-148.4375,-84.36279296875,399.98779296875,0.9765625,4.94384765625,0.30517578125
1742912326.384275,-0.0106201171875,-0.0089111328125,0.9818115234375,-149.03564453125,-83.642578125,399.98779296875,1.03759765625,5.126953125,0.42724609375
1742912326.4293299,-0.010009765625,-0.0091552734375,0.9781494140625,-149.4384765625,-84.68017578125,399.98779296875,1.03759765625,5.18798828125,0.30517578125
1742912326.4742055,-0.0113525390625,-0.0079345703125,0.9805908203125,-149.79248046875,-84.75341796875,399.98779296875,0.9765625,4.94384765625,0.42724609375
1742912326.5191479,-0.010498046875,-0.008544921875,0.98291015625,-149.67041015625,-84.8876953125,399.98779296875,0.9765625,5.0048828125,0.30517578125
1742912326.5641525,-0.0101318359375,-0.0091552734375,0.98095703125,-149.79248046875,-83.935546875,399.98779296875,1.03759765625,4.8828125,0.42724609375
1742912326.6092255,-0.0107421875,-0.0084228515625,0.979736328125,-149.6337890625,-84.89990234375,399.98779296875,0.91552734375,5.06591796875,0.42724609375
1742912326.6548152,-0.0103759765625,-0.0091552734375,0.9814453125,-148.9990234375,-83.8623046875,399.98779296875,1.03759765625,5.126953125,0.42724609375
1742912326.744194,-0.0098876953125,-0.007568359375,0.980712890625,-148.62060546875,-84.28955078125,399.98779296875,0.91552734375,4.94384765625,0.42724609375
1742912326.7894764,-0.0091552734375,-0.0078125,0.9783935546875,-148.974609375,-84.41162109375,399.98779296875,0.91552734375,4.94384765625,0.3662109375
1742912326.8341832,-0.0115966796875,-0.00927734375,0.9813232421875,-149.03564453125,-84.814453125,399.98779296875,0.9765625,5.126953125,0.42724609375
1742912326.879381,-0.0107421875,-0.009033203125,0.9808349609375,-149.18212890625,-83.9111328125,399.98779296875,0.91552734375,5.126953125,0.30517578125
1742912326.9241538,-0.0111083984375,-0.0091552734375,0.978271484375,-149.1943359375,-84.94873046875,399.98779296875,1.0986328125,5.06591796875,0.30517578125
1742912326.970553,-0.010986328125,-0.009033203125,0.980712890625,-148.74267578125,-83.837890625,399.98779296875,0.91552734375,4.8828125,0.42724609375
1742912327.0141208,-0.0101318359375,-0.0096435546875,0.9796142578125,-148.98681640625,-84.7900390625,399.98779296875,0.8544921875,4.94384765625,0.3662109375
1742912327.0591502,-0.0111083984375,-0.0087890625,0.9820556640625,-148.71826171875,-83.88671875,399.98779296875,0.91552734375,5.06591796875,0.30517578125
1742912327.104292,-0.010498046875,-0.00830078125,0.9781494140625,-149.49951171875,-85.16845703125,399.98779296875,1.0986328125,4.94384765625,0.30517578125
1742912327.1943102,-0.0103759765625,-0.009521484375,0.9791259765625,-148.92578125,-83.65478515625,399.98779296875,0.9765625,4.8828125,0.48828125
1742912327.2393885,-0.0107421875,-0.008544921875,0.9793701171875,-149.21875,-84.60693359375,399.98779296875,1.0986328125,4.82177734375,0.42724609375
1742912327.2841392,-0.0101318359375,-0.0086669921875,0.977783203125,-148.9990234375,-83.6669921875,399.98779296875,1.03759765625,4.94384765625,0.48828125
1742912327.3308434,-0.0115966796875,-0.008544921875,0.9771728515625,-149.42626953125,-84.36279296875,399.98779296875,0.9765625,4.7607421875,0.3662109375
1742912327.374311,-0.0101318359375,-0.008544921875,0.9805908203125,-149.169921875,-83.99658203125,399.98779296875,0.8544921875,4.7607421875,0.42724609375
1742912327.4194088,-0.009521484375,-0.00927734375,0.980224609375,-149.69482421875,-84.423828125,399.98779296875,1.220703125,5.06591796875,0.3662109375
1742912327.5094402,-0.010009765625,-0.008544921875,0.9815673828125,-148.974609375,-83.7158203125,399.98779296875,1.0986328125,4.94384765625,0.30517578125
1742912327.512172,-0.010986328125,-0.0079345703125,0.9803466796875,-149.5849609375,-84.87548828125,399.98779296875,0.9765625,5.0048828125,0.3662109375
1742912327.5544136,-0.0106201171875,-0.0084228515625,0.9783935546875,-148.84033203125,-83.77685546875,399.98779296875,0.9765625,5.18798828125,0.3662109375
1742912327.6442916,-0.0115966796875,-0.00830078125,0.9813232421875,-149.37744140625,-84.94873046875,399.98779296875,0.91552734375,5.126953125,0.42724609375
1742912327.6892805,-0.0089111328125,-0.0089111328125,0.9805908203125,-148.9013671875,-83.8623046875,399.98779296875,1.0986328125,4.94384765625,0.3662109375
1742912327.734151,-0.0101318359375,-0.0091552734375,0.9788818359375,-149.12109375,-84.765625,399.98779296875,1.0986328125,5.0048828125,0.42724609375
1742912327.7793396,-0.0101318359375,-0.0093994140625,0.9798583984375,-148.88916015625,-83.9599609375,399.98779296875,1.0986328125,4.8828125,0.42724609375
1742912327.8245625,-0.010009765625,-0.0081787109375,0.9813232421875,-149.2919921875,-84.87548828125,399.98779296875,0.9765625,4.8828125,0.244140625
1742912327.8696136,-0.0096435546875,-0.0093994140625,0.9794921875,-148.86474609375,-83.65478515625,399.98779296875,1.03759765625,5.0048828125,0.30517578125
1742912327.9144704,-0.010986328125,-0.0087890625,0.9801025390625,-148.91357421875,-84.33837890625,399.98779296875,1.03759765625,5.37109375,0.3662109375
1742912327.959155,-0.0103759765625,-0.00830078125,0.977783203125,-148.7548828125,-83.447265625,399.98779296875,1.0986328125,5.0048828125,0.54931640625
1742912328.006117,-0.0098876953125,-0.009033203125,0.9796142578125,-149.49951171875,-84.9853515625,399.98779296875,0.9765625,5.06591796875,0.244140625
1742912328.0942302,-0.0106201171875,-0.009033203125,0.9818115234375,-148.7060546875,-83.45947265625,399.98779296875,1.0986328125,5.18798828125,0.244140625
1742912328.1392832,-0.010986328125,-0.00830078125,0.98046875,-149.18212890625,-85.1806640625,399.98779296875,0.9765625,5.06591796875,0.3662109375
1742912328.1852117,-0.010498046875,-0.0081787109375,0.9805908203125,-148.88916015625,-83.97216796875,399.98779296875,1.03759765625,5.18798828125,0.42724609375
1742912328.2303631,-0.01025390625,-0.009033203125,0.9796142578125,-149.2431640625,-84.375,399.98779296875,1.220703125,5.126953125,0.42724609375
1742912328.2742302,-0.010498046875,-0.00927734375,0.9798583984375,-148.779296875,-83.53271484375,399.98779296875,0.91552734375,5.31005859375,0.3662109375
1742912328.3191862,-0.0107421875,-0.0089111328125,0.9813232421875,-149.51171875,-85.19287109375,399.98779296875,1.0986328125,4.94384765625,0.3662109375
1742912328.3642106,-0.010498046875,-0.00830078125,0.978759765625,-149.30419921875,-83.92333984375,399.98779296875,1.03759765625,5.0048828125,0.30517578125
1742912328.4101925,-0.010986328125,-0.0096435546875,0.9793701171875,-149.3408203125,-84.68017578125,399.98779296875,1.03759765625,5.126953125,0.3662109375
1742912328.454889,-0.01123046875,-0.0078125,0.9786376953125,-148.8525390625,-83.92333984375,399.98779296875,0.91552734375,5.126953125,0.42724609375
1742912328.5001316,-0.010986328125,-0.009033203125,0.981689453125,-149.2919921875,-85.107421875,399.98779296875,1.03759765625,5.06591796875,0.48828125
1742912328.5891595,-0.010498046875,-0.0089111328125,0.9818115234375,-148.4130859375,-83.447265625,399.98779296875,0.8544921875,5.0048828125,0.30517578125
1742912328.634208,-0.0107421875,-0.0081787109375,0.97998046875,-149.0234375,-84.5458984375,399.98779296875,0.9765625,4.94384765625,0.42724609375
1742912328.679683,-0.01025390625,-0.009765625,0.9794921875,-148.22998046875,-83.16650390625,399.98779296875,1.0986328125,5.06591796875,0.54931640625
1742912328.7243772,-0.010498046875,-0.0087890625,0.9788818359375,-149.4140625,-84.2529296875,399.98779296875,0.91552734375,5.0048828125,0.42724609375
1742912328.7702699,-0.0115966796875,-0.0084228515625,0.97998046875,-149.06005859375,-83.6181640625,399.98779296875,0.9765625,5.18798828125,0.18310546875
1742912328.814306,-0.0108642578125,-0.0089111328125,0.9814453125,-149.59716796875,-84.9609375,399.98779296875,1.0986328125,5.06591796875,0.3662109375
1742912328.859234,-0.01025390625,-0.00927734375,0.980224609375,-149.18212890625,-83.55712890625,399.98779296875,1.0986328125,5.0048828125,0.3662109375
1742912328.9051652,-0.0108642578125,-0.00830078125,0.9793701171875,-149.37744140625,-84.765625,399.98779296875,1.03759765625,5.126953125,0.42724609375
1742912328.9492779,-0.01025390625,-0.0089111328125,0.9805908203125,-148.9990234375,-83.740234375,399.98779296875,0.9765625,5.126953125,0.30517578125
1742912329.039265,-0.0101318359375,-0.0087890625,0.975341796875,-148.69384765625,-84.375,399.98779296875,1.0986328125,5.126953125,0.30517578125
1742912329.0852923,-0.009765625,-0.0089111328125,0.9776611328125,-148.6328125,-83.935546875,399.98779296875,1.15966796875,5.06591796875,0.3662109375
1742912329.1298125,-0.0106201171875,-0.009521484375,0.97802734375,-149.64599609375,-84.89990234375,399.98779296875,0.9765625,5.18798828125,0.42724609375
1742912329.1747684,-0.010986328125,-0.008056640625,0.9808349609375,-148.4619140625,-83.48388671875,399.98779296875,0.91552734375,4.8828125,0.30517578125
1742912329.2192776,-0.010498046875,-0.0084228515625,0.9781494140625,-149.52392578125,-84.41162109375,399.98779296875,1.15966796875,5.18798828125,0.3662109375
1742912329.2642496,-0.0103759765625,-0.0091552734375,0.9814453125,-148.5107421875,-83.544921875,399.98779296875,0.91552734375,5.06591796875,0.48828125
